Robbie Williams,38.0
Tobey Maguire,37.0
Tom Selleck,51.0
Mark Harmon,54.0
Scott Baio,43.0
Rob Lowe,40.0
Gene Simmons,47.0
Warren Beatty,35.0
Mimi Rogers,41.0
Rebecca De Mornay,33.0
Melissa Gilbert,40.0
Alissa Violet,20.0
Sahara Ray,24.0
Burak Deniz,31.0
Marek Żukow-Karczewski,50.0
Daniel Christopher Preda,25.0
Brenna D'Amico,25.0
Raina Lawson,22.0
Alicia Cargile,24.0
Baris Arduç,31.0
Cameron Dallas,21.0
Aarika Wolf,22.0
Annett Möller,30.0
Matt Healy (musician),25.0
Meghan Trainor,32.0
Tommaso Chiabra,27.0
Matthew Paetz,29.0
Amine Gulse,24.0
Özge Gürel,25.0
Gabriella Lenzi,24.0
Adam Cobb,29.0
Lindsey Pelas,30.0
Mitchell Hope,18.0
India Reynolds,23.0
Thomas Cocquerel,30.0
Ingrid Nilsen,22.0
Kris Brkljac,29.0
Kris Brkljac,32.0
Chantel Jeffries,26.0
Chantel Jeffries,32.0
Cory Michael Smith,33.0
Matthew Janney,28.0
Caspar Lee,17.0
Kian Lawley,21.0
Jc Caylen,22.0
Basak Dizer Fransez,30.0
Aubrianna Atwell,23.0
Rebecca McBrain,29.0
Dillion Harper,25.0
Karine Ferri,29.0
Madison Beer,22.0
Sükrü Özyildiz,27.0
Ryan Gaggi,32.0
Jace Norman,18.0
Connie Carter,23.0
Hande Dogandemir,28.0
Elçin Sangu,24.0
Joey Graceffa,26.0
Rob Bourdon,39.0
Sofia Toufa,24.0
Lorde,24.0
Bryana Holly,25.0
Lzzy Hale,24.0
Helga Lovekaty,23.0
Casey Batchelor,32.0
Nukâka,41.0
Dani Daniels,25.0
Ryan McCartan,28.0
Kelly Rohrbach,28.0
Taron Egerton,24.0
Geraldine McGee Rosenthal,24.0
Travis Alexander,32.0
Sadie Robertson,19.0
Nick Merico,18.0
Lauren Jauregui,27.0
Christopher French,33.0
Hannah Snowdon,20.0
Mia Goth,24.0
Shelby Chesnes,25.0
Romain Dauriac,38.0
